"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: ordinalLoc","Param: randSeed","Param: size"
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveInline:·gc.count","avgt",1,30,1041.000000,NaN,"counts",,1234,22
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveInline:·gc.time","avgt",1,30,1502.000000,NaN,"ms",,1234,22
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveInline","avgt",1,30,576.355561,8.923682,"ns/op",,1234,23
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveInline:·gc.alloc.rate","avgt",1,30,4026.081233,61.421910,"MB/sec",,1234,23
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,2432.000088,0.000127,"B/op",,1234,23
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveInline:·gc.count","avgt",1,30,987.000000,NaN,"counts",,1234,23
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveInline:·gc.time","avgt",1,30,1436.000000,NaN,"ms",,1234,23
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveInline","avgt",1,30,1138.885957,17.479276,"ns/op",,1234,50
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveInline:·gc.alloc.rate","avgt",1,30,4282.679699,64.774423,"MB/sec",,1234,50
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,5112.000173,0.000251,"B/op",,1234,50
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveInline:·gc.count","avgt",1,30,1050.000000,NaN,"counts",,1234,50
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveInline:·gc.time","avgt",1,30,1511.000000,NaN,"ms",,1234,50
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveInline","avgt",1,30,2316.621352,188.448187,"ns/op",,1234,75
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveInline:·gc.alloc.rate","avgt",1,30,3180.934870,241.426179,"MB/sec",,1234,75
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,7624.000352,0.000516,"B/op",,1234,75
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveInline:·gc.count","avgt",1,30,779.000000,NaN,"counts",,1234,75
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveInline:·gc.time","avgt",1,30,1138.000000,NaN,"ms",,1234,75
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveUnrolling","avgt",1,30,26.644163,0.034103,"ns/op",,1234,1
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveUnrolling:·gc.alloc.rate","avgt",1,30,6872.068702,8.764499,"MB/sec",,1234,1
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveUnrolling:·gc.alloc.rate.norm","avgt",1,30,192.000004,0.000006,"B/op",,1234,1
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveUnrolling:·gc.count","avgt",1,30,1684.000000,NaN,"counts",,1234,1
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveUnrolling:·gc.time","avgt",1,30,2429.000000,NaN,"ms",,1234,1
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveUnrolling","avgt",1,30,81.434039,1.216545,"ns/op",,1234,5
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveUnrolling:·gc.alloc.rate","avgt",1,30,3936.656813,58.040567,"MB/sec",,1234,5
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveUnrolling:·gc.alloc.rate.norm","avgt",1,30,336.000012,0.000018,"B/op",,1234,5
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveUnrolling:·gc.count","avgt",1,30,966.000000,NaN,"counts",,1234,5
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveUnrolling:·gc.time","avgt",1,30,1367.000000,NaN,"ms",,1234,5
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveUnrolling","avgt",1,30,228.829118,0.784459,"ns/op",,1234,10
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveUnrolling:·gc.alloc.rate","avgt",1,30,3645.380119,140.792071,"MB/sec",,1234,10
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveUnrolling:·gc.alloc.rate.norm","avgt",1,30,874.666702,33.314904,"B/op",,1234,10
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveUnrolling:·gc.count","avgt",1,30,893.000000,NaN,"counts",,1234,10
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveUnrolling:·gc.time","avgt",1,30,1285.000000,NaN,"ms",,1234,10
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveUnrolling","avgt",1,30,537.799912,12.608401,"ns/op",,1234,22
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveUnrolling:·gc.alloc.rate","avgt",1,30,3692.684270,85.875870,"MB/sec",,1234,22
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveUnrolling:·gc.alloc.rate.norm","avgt",1,30,2080.000082,0.000119,"B/op",,1234,22
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveUnrolling:·gc.count","avgt",1,30,905.000000,NaN,"counts",,1234,22
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveUnrolling:·gc.time","avgt",1,30,1298.000000,NaN,"ms",,1234,22
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveUnrolling","avgt",1,30,585.852761,14.677198,"ns/op",,1234,23
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveUnrolling:·gc.alloc.rate","avgt",1,30,3747.034344,27.189795,"MB/sec",,1234,23
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveUnrolling:·gc.alloc.rate.norm","avgt",1,30,2301.333423,48.691015,"B/op",,1234,23
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveUnrolling:·gc.count","avgt",1,30,918.000000,NaN,"counts",,1234,23
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveUnrolling:·gc.time","avgt",1,30,1329.000000,NaN,"ms",,1234,23
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveUnrolling","avgt",1,30,1328.728913,9.801011,"ns/op",,1234,50
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveUnrolling:·gc.alloc.rate","avgt",1,30,3630.864815,13.018917,"MB/sec",,1234,50
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveUnrolling:·gc.alloc.rate.norm","avgt",1,30,5058.666869,20.501481,"B/op",,1234,50
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveUnrolling:·gc.count","avgt",1,30,889.000000,NaN,"counts",,1234,50
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveUnrolling:·gc.time","avgt",1,30,1279.000000,NaN,"ms",,1234,50
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveUnrolling","avgt",1,30,9703.165404,92.795207,"ns/op",,1234,75
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveUnrolling:·gc.alloc.rate","avgt",1,30,751.024407,7.192355,"MB/sec",,1234,75
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveUnrolling:·gc.alloc.rate.norm","avgt",1,30,7640.001476,0.002138,"B/op",,1234,75
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveUnrolling:·gc.count","avgt",1,30,184.000000,NaN,"counts",,1234,75
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveUnrolling:·gc.time","avgt",1,30,268.000000,NaN,"ms",,1234,75
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2","avgt",1,30,29.468953,0.128151,"ns/op",,1234,1
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.alloc.rate","avgt",1,30,5436.864111,23.550734,"MB/sec",,1234,1
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,168.000004,0.000006,"B/op",,1234,1
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.count","avgt",1,30,1332.000000,NaN,"counts",,1234,1
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.time","avgt",1,30,1941.000000,NaN,"ms",,1234,1
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2","avgt",1,30,234.628706,0.254322,"ns/op",,1234,5
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.alloc.rate","avgt",1,30,3446.681209,3.735243,"MB/sec",,1234,5
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,848.000036,0.000052,"B/op",,1234,5
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.count","avgt",1,30,845.000000,NaN,"counts",,1234,5
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.time","avgt",1,30,1188.000000,NaN,"ms",,1234,5
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2","avgt",1,30,457.567254,9.105693,"ns/op",,1234,10
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.alloc.rate","avgt",1,30,3621.162645,70.934502,"MB/sec",,1234,10
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,1736.000069,0.000101,"B/op",,1234,10
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.count","avgt",1,30,887.000000,NaN,"counts",,1234,10
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.time","avgt",1,30,1271.000000,NaN,"ms",,1234,10
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2","avgt",1,30,1096.937808,6.443618,"ns/op",,1234,22
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.alloc.rate","avgt",1,30,3746.667322,21.030592,"MB/sec",,1234,22
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,4309.333500,5.125370,"B/op",,1234,22
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.count","avgt",1,30,919.000000,NaN,"counts",,1234,22
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.time","avgt",1,30,1340.000000,NaN,"ms",,1234,22
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2","avgt",1,30,1149.154238,11.807062,"ns/op",,1234,23
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.alloc.rate","avgt",1,30,3798.326175,38.634949,"MB/sec",,1234,23
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,4576.000174,0.000253,"B/op",,1234,23
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.count","avgt",1,30,930.000000,NaN,"counts",,1234,23
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.time","avgt",1,30,1361.000000,NaN,"ms",,1234,23
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2","avgt",1,30,5727.358397,27.277400,"ns/op",,1234,50
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.alloc.rate","avgt",1,30,2171.359446,10.392415,"MB/sec",,1234,50
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,13040.000869,0.001259,"B/op",,1234,50
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.count","avgt",1,30,532.000000,NaN,"counts",,1234,50
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.time","avgt",1,30,769.000000,NaN,"ms",,1234,50
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2","avgt",1,30,10403.311656,65.135327,"ns/op",,1234,75
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.alloc.rate","avgt",1,30,2154.002287,13.421849,"MB/sec",,1234,75
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,23496.001577,0.002287,"B/op",,1234,75
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.count","avgt",1,30,528.000000,NaN,"counts",,1234,75
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.time","avgt",1,30,769.000000,NaN,"ms",,1234,75
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless3","avgt",1,30,23.321598,0.064258,"ns/op",,1234,1
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless3:·gc.alloc.rate","avgt",1,30,6869.813674,18.937838,"MB/sec",,1234,1
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless3:·gc.alloc.rate.norm","avgt",1,30,168.000004,0.000005,"B/op",,1234,1
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless3:·gc.count","avgt",1,30,1682.000000,NaN,"counts",,1234,1
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless3:·gc.time","avgt",1,30,2446.000000,NaN,"ms",,1234,1
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless3","avgt",1,30,112.474813,0.959070,"ns/op",,1234,5
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless3:·gc.alloc.rate","avgt",1,30,4748.853410,40.764072,"MB/sec",,1234,5
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless3:·gc.alloc.rate.norm","avgt",1,30,560.000017,0.000025,"B/op",,1234,5
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless3:·gc.count","avgt",1,30,1164.000000,NaN,"counts",,1234,5
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless3:·gc.time","avgt",1,30,1674.000000,NaN,"ms",,1234,5
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless3","avgt",1,30,264.790190,6.265807,"ns/op",,1234,10
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless3:·gc.alloc.rate","avgt",1,30,5394.504118,129.549448,"MB/sec",,1234,10
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless3:·gc.alloc.rate.norm","avgt",1,30,1496.000040,0.000058,"B/op",,1234,10
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless3:·gc.count","avgt",1,30,1322.000000,NaN,"counts",,1234,10
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless3:·gc.time","avgt",1,30,1924.000000,NaN,"ms",,1234,10
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless3","avgt",1,30,581.462963,5.517077,"ns/op",,1234,22
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless3:·gc.alloc.rate","avgt",1,30,5170.537283,49.454003,"MB/sec",,1234,22
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless3:·gc.alloc.rate.norm","avgt",1,30,3152.000088,0.000128,"B/op",,1234,22
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless3:·gc.count","avgt",1,30,1267.000000,NaN,"counts",,1234,22
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless3:·gc.time","avgt",1,30,1868.000000,NaN,"ms",,1234,22
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless3","avgt",1,30,611.507289,12.812723,"ns/op",,1234,23
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless3:·gc.alloc.rate","avgt",1,30,5157.431621,106.765895,"MB/sec",,1234,23
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless3:·gc.alloc.rate.norm","avgt",1,30,3304.000093,0.000134,"B/op",,1234,23
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless3:·gc.count","avgt",1,30,1264.000000,NaN,"counts",,1234,23
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless3:·gc.time","avgt",1,30,1860.000000,NaN,"ms",,1234,23
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless3","avgt",1,30,1217.294305,8.874898,"ns/op",,1234,50
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless3:·gc.alloc.rate","avgt",1,30,3904.980492,28.319319,"MB/sec",,1234,50
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless3:·gc.alloc.rate.norm","avgt",1,30,4984.000185,0.000267,"B/op",,1234,50
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless3:·gc.count","avgt",1,30,958.000000,NaN,"counts",,1234,50
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless3:·gc.time","avgt",1,30,1403.000000,NaN,"ms",,1234,50
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless3","avgt",1,30,2323.428550,20.674401,"ns/op",,1234,75
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless3:·gc.alloc.rate","avgt",1,30,4256.251241,37.879558,"MB/sec",,1234,75
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless3:·gc.alloc.rate.norm","avgt",1,30,10368.000353,0.000511,"B/op",,1234,75
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless3:·gc.count","avgt",1,30,1043.000000,NaN,"counts",,1234,75
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless3:·gc.time","avgt",1,30,1491.000000,NaN,"ms",,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceGeneric","avgt",1,30,26.718091,0.073017,"ns/op",FIRST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceGeneric:·gc.alloc.rate","avgt",1,30,7138.686772,19.461675,"MB/sec",FIRST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceGeneric:·gc.alloc.rate.norm","avgt",1,30,200.000004,0.000006,"B/op",FIRST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceGeneric:·gc.count","avgt",1,30,1749.000000,NaN,"counts",FIRST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceGeneric:·gc.time","avgt",1,30,2500.000000,NaN,"ms",FIRST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceGeneric","avgt",1,30,28.314787,0.040344,"ns/op",FIRST,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceGeneric:·gc.alloc.rate","avgt",1,30,6736.063210,9.595162,"MB/sec",FIRST,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceGeneric:·gc.alloc.rate.norm","avgt",1,30,200.000004,0.000006,"B/op",FIRST,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceGeneric:·gc.count","avgt",1,30,1650.000000,NaN,"counts",FIRST,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceGeneric:·gc.time","avgt",1,30,2330.000000,NaN,"ms",FIRST,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceGeneric","avgt",1,30,31.195007,0.247621,"ns/op",FIRST,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceGeneric:·gc.alloc.rate","avgt",1,30,6114.916435,48.130522,"MB/sec",FIRST,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceGeneric:·gc.alloc.rate.norm","avgt",1,30,200.000005,0.000007,"B/op",FIRST,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceGeneric:·gc.count","avgt",1,30,1499.000000,NaN,"counts",FIRST,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceGeneric:·gc.time","avgt",1,30,2132.000000,NaN,"ms",FIRST,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceGeneric","avgt",1,30,44.071441,1.297166,"ns/op",FIRST,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceGeneric:·gc.alloc.rate","avgt",1,30,4335.166185,116.818330,"MB/sec",FIRST,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceGeneric:·gc.alloc.rate.norm","avgt",1,30,200.000007,0.000009,"B/op",FIRST,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceGeneric:·gc.count","avgt",1,30,1062.000000,NaN,"counts",FIRST,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceGeneric:·gc.time","avgt",1,30,1502.000000,NaN,"ms",FIRST,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceGeneric","avgt",1,30,44.602215,0.089958,"ns/op",FIRST,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceGeneric:·gc.alloc.rate","avgt",1,30,4276.263447,8.607849,"MB/sec",FIRST,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceGeneric:·gc.alloc.rate.norm","avgt",1,30,200.000007,0.000010,"B/op",FIRST,1234,23
