"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: ordinalLoc","Param: randSeed","Param: size"
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveFaster:·gc.count","avgt",1,30,1058.000000,NaN,"counts",,1234,23
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveFaster:·gc.time","avgt",1,30,1487.000000,NaN,"ms",,1234,23
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveFaster","avgt",1,30,1289.783653,23.754077,"ns/op",,1234,50
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,3664.168799,68.803821,"MB/sec",,1234,50
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,4952.000196,0.000284,"B/op",,1234,50
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveFaster:·gc.count","avgt",1,30,897.000000,NaN,"counts",,1234,50
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveFaster:·gc.time","avgt",1,30,1305.000000,NaN,"ms",,1234,50
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveFaster","avgt",1,30,2187.629485,27.822177,"ns/op",,1234,75
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,3725.877480,47.827346,"MB/sec",,1234,75
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,8544.000333,0.000483,"B/op",,1234,75
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveFaster:·gc.count","avgt",1,30,913.000000,NaN,"counts",,1234,75
"perspective.circederivation.DecodeProductBenchmarks.decodePerspectiveFaster:·gc.time","avgt",1,30,1281.000000,NaN,"ms",,1234,75
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2","avgt",1,30,21.021781,0.045717,"ns/op",,1234,1
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.alloc.rate","avgt",1,30,6895.506471,15.013395,"MB/sec",,1234,1
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,152.000003,0.000005,"B/op",,1234,1
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.count","avgt",1,30,1689.000000,NaN,"counts",,1234,1
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.time","avgt",1,30,2365.000000,NaN,"ms",,1234,1
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2","avgt",1,30,150.136977,6.051060,"ns/op",,1234,5
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.alloc.rate","avgt",1,30,4691.430645,188.926018,"MB/sec",,1234,5
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,736.000023,0.000033,"B/op",,1234,5
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.count","avgt",1,30,1150.000000,NaN,"counts",,1234,5
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.time","avgt",1,30,1638.000000,NaN,"ms",,1234,5
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2","avgt",1,30,258.810840,3.114452,"ns/op",,1234,10
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.alloc.rate","avgt",1,30,5130.728091,61.114913,"MB/sec",,1234,10
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,1392.000039,0.000057,"B/op",,1234,10
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.count","avgt",1,30,1258.000000,NaN,"counts",,1234,10
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.time","avgt",1,30,1780.000000,NaN,"ms",,1234,10
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2","avgt",1,30,601.375746,17.550241,"ns/op",,1234,22
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.alloc.rate","avgt",1,30,4765.861823,135.129830,"MB/sec",,1234,22
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,3000.000091,0.000132,"B/op",,1234,22
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.count","avgt",1,30,1167.000000,NaN,"counts",,1234,22
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.time","avgt",1,30,1699.000000,NaN,"ms",,1234,22
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2","avgt",1,30,643.089578,6.136484,"ns/op",,1234,23
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.alloc.rate","avgt",1,30,4663.189498,44.203168,"MB/sec",,1234,23
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,3144.000097,0.000141,"B/op",,1234,23
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.count","avgt",1,30,1142.000000,NaN,"counts",,1234,23
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.time","avgt",1,30,1657.000000,NaN,"ms",,1234,23
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2","avgt",1,30,1356.068565,26.288336,"ns/op",,1234,50
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.alloc.rate","avgt",1,30,4701.444179,90.156950,"MB/sec",,1234,50
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,6680.000206,0.000298,"B/op",,1234,50
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.count","avgt",1,30,1152.000000,NaN,"counts",,1234,50
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.time","avgt",1,30,1693.000000,NaN,"ms",,1234,50
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2","avgt",1,30,2369.857530,72.272958,"ns/op",,1234,75
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.alloc.rate","avgt",1,30,4025.814579,123.996129,"MB/sec",,1234,75
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,9984.000360,0.000522,"B/op",,1234,75
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.count","avgt",1,30,987.000000,NaN,"counts",,1234,75
"perspective.circederivation.DecodeProductBenchmarks.decodeShapeless2:·gc.time","avgt",1,30,1421.000000,NaN,"ms",,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation","avgt",1,30,26.359803,0.171508,"ns/op",FIRST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.alloc.rate","avgt",1,30,6946.817430,44.322595,"MB/sec",FIRST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.alloc.rate.norm","avgt",1,30,192.000004,0.000006,"B/op",FIRST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.count","avgt",1,30,1701.000000,NaN,"counts",FIRST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.time","avgt",1,30,2427.000000,NaN,"ms",FIRST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation","avgt",1,30,27.914711,0.063043,"ns/op",FIRST,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.alloc.rate","avgt",1,30,6559.347116,14.789915,"MB/sec",FIRST,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.alloc.rate.norm","avgt",1,30,192.000004,0.000006,"B/op",FIRST,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.count","avgt",1,30,1608.000000,NaN,"counts",FIRST,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.time","avgt",1,30,2294.000000,NaN,"ms",FIRST,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation","avgt",1,30,33.801727,0.216688,"ns/op",FIRST,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.alloc.rate","avgt",1,30,5868.811233,37.434306,"MB/sec",FIRST,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.alloc.rate.norm","avgt",1,30,208.000005,0.000007,"B/op",FIRST,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.count","avgt",1,30,1437.000000,NaN,"counts",FIRST,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.time","avgt",1,30,2006.000000,NaN,"ms",FIRST,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation","avgt",1,30,41.285100,0.086356,"ns/op",FIRST,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.alloc.rate","avgt",1,30,4804.652789,9.995523,"MB/sec",FIRST,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.alloc.rate.norm","avgt",1,30,208.000006,0.000009,"B/op",FIRST,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.count","avgt",1,30,1177.000000,NaN,"counts",FIRST,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.time","avgt",1,30,1646.000000,NaN,"ms",FIRST,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation","avgt",1,30,42.104342,0.082650,"ns/op",FIRST,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.alloc.rate","avgt",1,30,4711.147375,9.245435,"MB/sec",FIRST,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.alloc.rate.norm","avgt",1,30,208.000006,0.000009,"B/op",FIRST,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.count","avgt",1,30,1154.000000,NaN,"counts",FIRST,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.time","avgt",1,30,1669.000000,NaN,"ms",FIRST,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation","avgt",1,30,79.462349,2.448930,"ns/op",FIRST,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.alloc.rate","avgt",1,30,2501.371045,76.698724,"MB/sec",FIRST,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.alloc.rate.norm","avgt",1,30,208.000012,0.000017,"B/op",FIRST,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.count","avgt",1,30,613.000000,NaN,"counts",FIRST,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.time","avgt",1,30,870.000000,NaN,"ms",FIRST,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation","avgt",1,30,109.978806,2.123130,"ns/op",FIRST,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.alloc.rate","avgt",1,30,1805.066698,34.940737,"MB/sec",FIRST,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.alloc.rate.norm","avgt",1,30,208.000017,0.000024,"B/op",FIRST,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.count","avgt",1,30,441.000000,NaN,"counts",FIRST,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.time","avgt",1,30,632.000000,NaN,"ms",FIRST,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation","avgt",1,30,26.417481,0.055257,"ns/op",MIDDLE,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.alloc.rate","avgt",1,30,6931.089085,14.477396,"MB/sec",MIDDLE,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.alloc.rate.norm","avgt",1,30,192.000004,0.000006,"B/op",MIDDLE,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.count","avgt",1,30,1698.000000,NaN,"counts",MIDDLE,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.time","avgt",1,30,2439.000000,NaN,"ms",MIDDLE,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation","avgt",1,30,28.477468,0.054512,"ns/op",MIDDLE,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.alloc.rate","avgt",1,30,6429.695995,12.260642,"MB/sec",MIDDLE,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.alloc.rate.norm","avgt",1,30,192.000004,0.000006,"B/op",MIDDLE,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.count","avgt",1,30,1576.000000,NaN,"counts",MIDDLE,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.time","avgt",1,30,2270.000000,NaN,"ms",MIDDLE,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation","avgt",1,30,34.284840,0.397547,"ns/op",MIDDLE,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.alloc.rate","avgt",1,30,5787.279226,66.868390,"MB/sec",MIDDLE,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.alloc.rate.norm","avgt",1,30,208.000005,0.000008,"B/op",MIDDLE,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.count","avgt",1,30,1419.000000,NaN,"counts",MIDDLE,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.time","avgt",1,30,2028.000000,NaN,"ms",MIDDLE,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation","avgt",1,30,42.190380,0.426128,"ns/op",MIDDLE,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.alloc.rate","avgt",1,30,4702.559844,47.910295,"MB/sec",MIDDLE,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.alloc.rate.norm","avgt",1,30,208.000006,0.000009,"B/op",MIDDLE,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.count","avgt",1,30,1152.000000,NaN,"counts",MIDDLE,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.time","avgt",1,30,1655.000000,NaN,"ms",MIDDLE,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation","avgt",1,30,43.704116,0.528016,"ns/op",MIDDLE,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.alloc.rate","avgt",1,30,4540.066712,53.468257,"MB/sec",MIDDLE,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.alloc.rate.norm","avgt",1,30,208.000007,0.000010,"B/op",MIDDLE,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.count","avgt",1,30,1112.000000,NaN,"counts",MIDDLE,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.time","avgt",1,30,1564.000000,NaN,"ms",MIDDLE,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation","avgt",1,30,70.508875,7.798721,"ns/op",MIDDLE,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.alloc.rate","avgt",1,30,2881.730501,285.929794,"MB/sec",MIDDLE,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.alloc.rate.norm","avgt",1,30,208.000011,0.000016,"B/op",MIDDLE,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.count","avgt",1,30,706.000000,NaN,"counts",MIDDLE,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.time","avgt",1,30,985.000000,NaN,"ms",MIDDLE,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation","avgt",1,30,93.403413,6.786252,"ns/op",MIDDLE,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.alloc.rate","avgt",1,30,2148.896369,160.699649,"MB/sec",MIDDLE,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.alloc.rate.norm","avgt",1,30,208.000014,0.000021,"B/op",MIDDLE,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.count","avgt",1,30,526.000000,NaN,"counts",MIDDLE,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.time","avgt",1,30,749.000000,NaN,"ms",MIDDLE,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation","avgt",1,30,26.323203,0.161317,"ns/op",LAST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.alloc.rate","avgt",1,30,6956.410226,42.829197,"MB/sec",LAST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.alloc.rate.norm","avgt",1,30,192.000004,0.000006,"B/op",LAST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.count","avgt",1,30,1705.000000,NaN,"counts",LAST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.time","avgt",1,30,2402.000000,NaN,"ms",LAST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation","avgt",1,30,28.477703,0.352479,"ns/op",LAST,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.alloc.rate","avgt",1,30,6431.670744,77.398227,"MB/sec",LAST,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.alloc.rate.norm","avgt",1,30,192.000004,0.000006,"B/op",LAST,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.count","avgt",1,30,1575.000000,NaN,"counts",LAST,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.time","avgt",1,30,2266.000000,NaN,"ms",LAST,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation","avgt",1,30,33.820962,0.120508,"ns/op",LAST,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.alloc.rate","avgt",1,30,5865.114944,20.755812,"MB/sec",LAST,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.alloc.rate.norm","avgt",1,30,208.000005,0.000007,"B/op",LAST,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.count","avgt",1,30,1436.000000,NaN,"counts",LAST,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.time","avgt",1,30,2004.000000,NaN,"ms",LAST,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation","avgt",1,30,47.967578,6.228541,"ns/op",LAST,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.alloc.rate","avgt",1,30,4272.703901,488.792225,"MB/sec",LAST,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.alloc.rate.norm","avgt",1,30,208.000007,0.000011,"B/op",LAST,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.count","avgt",1,30,1047.000000,NaN,"counts",LAST,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.time","avgt",1,30,1467.000000,NaN,"ms",LAST,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation","avgt",1,30,44.568116,2.272702,"ns/op",LAST,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.alloc.rate","avgt",1,30,4474.623442,216.789203,"MB/sec",LAST,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodeCirceDerivation:·gc.alloc.rate.norm","avgt",1,30,208.000007,0.000010,"B/op",LAST,1234,23
